media_content_id,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage,cast,director
9481,9481,The Bone Collector,The Bone Collector,"Lincoln Rhyme was the department's top homicide detective and leading expert in criminal forensics until an injury left him paralyzed, depressed, and incapable of working. But when a gruesome murder in Manhattan leaves detectives baffled, they call on Rhyme to help solve the mystery. Amelia Donaghy, a rookie cop whose quick thinking preserved a gruesome murder scene, is enlisted by Rhyme to be his on-the-scene forensics expert. With Amelia reluctantly acting as Rhyme's able-bodied go-between, the pair piece together cryptic clues the killer leaves behind at the scene of the crime, hoping to catch the grisly serial killer.",1999-11-04,/7atMCqRaDpAOnGsteTRm17zmvN3.jpg,/oOoy2MqPeuDqeedQyouFfitncei.jpg,6.796,3819,6.228,MOVIE,en,"Denzel Washington, Angelina Jolie, Queen Latifah, Michael Rooker, Michael McGlone",Phillip Noyce
9008,9008,The Insider,The Insider,A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.,1999-10-28,/jJCyIBPfvk41uETq6K6u4upyGO8.jpg,/2GIr0LArTvO33HQVPEdp49FLdNV.jpg,7.46,2038,4.5609,MOVIE,en,"Al Pacino, Russell Crowe, Christopher Plummer, Diane Venora, Philip Baker Hall",Michael Mann
14242,14242,American Movie,American Movie,"American Movie documents the story of filmmaker Mark Borchardt, his mission, and his dream. Spanning over two years of intense struggle with his film, his family, financial decline, and spiritual crisis, American Movie is a portrayal of ambition, obsession, excess, and one man's quest for the American Dream.",1999-11-05,/y8dJgWr1HeW0RRxwANDWvgIXdsF.jpg,/bdSZ5SutGPvFPpRKZNcF1au6owe.jpg,7.628,270,1.0801,MOVIE,en,"Mark Borchardt, Mike Schank, Tom Schimmels, Monica Borchardt, Alex Borchardt",Chris Smith
16129,16129,Last Night,Last Night,"Various citizens of Toronto anxiously await the end of the world, which is occurring at the stroke of midnight on New Year's Day.",1998-10-23,/hlPBctls7n03GOj3qDjFWWzCiFt.jpg,/violLWJwy4I1LPRWssUmu5UVTQK.jpg,6.7,162,1.377,MOVIE,en,"Don McKellar, Sarah Polley, Roberta Maxwell, Robin Gammell, Trent McMullen",Don McKellar
11489,11489,Rosetta,Rosetta,"Young, impulsive Rosetta lives a hard and stressful life as she struggles to support herself and her alcoholic mother. Refusing all charity, she is desperate to maintain a dignified job.",1999-09-29,/buwLjQPPA9FaATvKzeAppLXiGMB.jpg,/1ZBPashbl6CQ3IhfbM38A67tNnj.jpg,7.162,333,1.2764,MOVIE,fr,"Émilie Dequenne, Olivier Gourmet, Fabrizio Rongione, Anne Yernaux, Bernard Marbaix","Jean-Pierre Dardenne, Luc Dardenne"
28145,28145,"They Shoot Horses, Don't They?","They Shoot Horses, Don't They?","In the midst of the Great Depression, manipulative emcee Rocky enlists contestants for a dance marathon offering a $1,500 cash prize. Among them are a failed actress, a middle-aged sailor, a delusional blonde and a pregnant girl.",1969-12-10,/7wVLBgriOQpT5RrufAFCdCSUp7M.jpg,/7WdvQjsRorlIlI8itYb371ZUET1.jpg,7.575,358,1.9524,MOVIE,en,"Jane Fonda, Michael Sarrazin, Susannah York, Gig Young, Red Buttons",Sydney Pollack
18111,18111,Bride of Re-Animator,Bride of Re-Animator,"Unperturbed by the disastrous outcome of his previous meddling with the dead, Dr. West continues his research into the phenomenon of re-animation; only this time, he plans to create life – starting with the heart of his young protégé Dan's dearly deceased Meg Halsey.",1990-09-01,/7t9PmI65umna8yq0BPU9YoKn62I.jpg,/mNHraRnc6Q1CHU4A6l720xZojPF.jpg,6.462,486,1.272,MOVIE,en,"Jeffrey Combs, Bruce Abbott, Claude Earl Jones, Fabiana Udenio, David Gale",Brian Yuzna
31361,31361,Bustin' Loose,Bustin' Loose,"After ex-con Joe Braxton violates his probation, he is given a second chance. All he has to do is drive a group of special kids across the country.",1981-05-22,/dOs3shYBvRjXG0XSdyKfh47iyYQ.jpg,/xsxK9qHfB2qYyZI4ls4Qv5ZaEWA.jpg,6.1,53,1.4436,MOVIE,en,"Richard Pryor, Cicely Tyson, Angel Ramirez Jr., Jimmy Hughes, Edwin DeLeon","Oz Scott, Michael Schultz"
11223,11223,Coma,Coma,"When relatively healthy patients begin having 'complications' during simple operations and ending up in comas, a concerned doctor defies her male superiors when she suspects a secret plot.",1978-01-06,/kNMfXPm1f8OgVYFU4aEhmP9TJzO.jpg,/vU6ZnOUcuP4RgB5esrWinzxWZUW.jpg,6.773,451,2.2792,MOVIE,en,"Geneviève Bujold, Michael Douglas, Elizabeth Ashley, Rip Torn, Richard Widmark",Michael Crichton
16281,16281,Creepshow,Creepshow,"Five grisly tales from a 1950s-style comic, including a murdered father rising from beyond, a bizarre meteor, a vengeful husband, a mysterious crate's occupant, and a plague of cockroaches.",1982-11-10,/4SoyTCEpsgLjX6yAyMsx3AsAyRQ.jpg,/8aqTmCHLkktH7RZNALeaOMneHSl.jpg,6.908,1136,3.4556,MOVIE,en,"Hal Holbrook, Adrienne Barbeau, Fritz Weaver, Leslie Nielsen, Carrie Nye",George A. Romero
16288,16288,Creepshow 2,Creepshow 2,"Three macabre tales from the latest issue of a boy's favorite comic book, dealing with a vengeful wooden Native American, a monstrous blob in a lake, and an undying hitchhiker.",1987-05-01,/bbanIymLuTYmQGis9nlCkFlT1eg.jpg,/w6RisE566EXIekhfLqIUprYtxbU.jpg,6.251,643,2.5793,MOVIE,en,"Lois Chiles, George Kennedy, Dorothy Lamour, Daniel Beer, Jeremy Green",Michael Gornick
1694,1694,Re-Animator,Re-Animator,"Conducting clandestine experiments within the morgue at Miskatonic University, scientist Herbert West reveals to a fellow graduate student his groundbreaking work concerning the re-animation of fresh corpses.",1985-10-18,/1hY6AUl92cL9GdZx031UWFiGETt.jpg,/ogojPeWqjHBVUGCPGhfMxyQJLZ7.jpg,7.044,1653,2.7872,MOVIE,en,"Jeffrey Combs, Bruce Abbott, Barbara Crampton, David Gale, Robert Sampson",Stuart Gordon
476,476,Drugstore Cowboy,Drugstore Cowboy,"Portland, Oregon, 1971. Bob Hughes is the charismatic leader of a peculiar quartet, formed by his wife, Dianne, and another couple, Rick and Nadine, who skillfully steal from drugstores and hospital medicine cabinets in order to appease their insatiable need for drugs. But neither fun nor luck last forever.",1989-10-20,/1URuvqnZcwL4wy8hIIwQ9p9AxVq.jpg,/zf52xLEyao2xcVnpThmzW2Xl0aj.jpg,7.081,605,2.1102,MOVIE,en,"Matt Dillon, Kelly Lynch, James Remar, James Le Gros, Heather Graham",Gus Van Sant
37094,37094,Falling Down,Falling Down,An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,1993-02-26,/7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg,/cS45swrlrTJijH1RblBLe8LlW2p.jpg,7.392,4042,6.2086,MOVIE,en,"Michael Douglas, Robert Duvall, Barbara Hershey, Rachel Ticotin, Tuesday Weld",Joel Schumacher
13555,13555,The Funhouse,The Funhouse,"Rebellious teen Amy defies her parents by going to a trashy carnival that has pulled into town. In tow are her boyfriend, Buzz, and their friends Liz  and Richie. Thinking it would be fun to spend the night in the campy ""Funhouse"" horror ride, the teens witness a murder by a deformed worker wearing a mask. Locked in, Amy and her friends must evade the murderous carnival workers and escape before it leaves town the next day.",1981-03-13,/9eFgNrkTbXk1TBPuzxdOEjutNoC.jpg,/uDIZFlKa3h9ufzxpGXerCbIgmLc.jpg,5.9,421,2.268,MOVIE,en,"Elizabeth Berridge, Cooper Huckabee, Kevin Conway, Largo Woodruff, Miles Chapin",Tobe Hooper
961,961,The General,The General,"During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",1926-12-25,/nIp4gIXogCjfB1QABNsWwa9gSca.jpg,/mzox4HbcV9W42MH2dB1QsdDVGo3.jpg,7.9,1388,2.7182,MOVIE,en,"Buster Keaton, Marion Mack, Glen Cavender, Jim Farley, Frederick Vroom","Clyde Bruckman, Buster Keaton"
24831,24831,Piranha,Piranha,"When flesh-eating piranhas are accidentally released into a summer resort's rivers, the guests become their next meal.",1978-08-03,/oaz0Le3fT3R8jzlkXkNV7JAsd7x.jpg,/bGrxhhnMhQBGF661zP0nBTcgTnp.jpg,5.966,729,3.1761,MOVIE,en,"Bradford Dillman, Heather Menzies, Kevin McCarthy, Keenan Wynn, Dick Miller",Joe Dante
25560,25560,The Taming of the Shrew,The Taming of the Shrew,"Italy, 16th century. Petruchio, a choleric, lying and poor rural landowner from Verona, arrives in Padua in search of fortune and a wife, while Baptista, a wealthy merchant, announces that he will not allow Bianca, his youngest daughter, to marry until the temperamental and unruly Katherina, his eldest daughter, does.",1967-03-08,/2LpU3kyg1PowiQoEHf7oUXOUmVa.jpg,/irejIt5Uu0xbUYQ6XAGamEjpRoX.jpg,6.9,180,1.737,MOVIE,en,"Elizabeth Taylor, Richard Burton, Natasha Pyne, Michael York, Cyril Cusack",Franco Zeffirelli
21610,21610,Nighthawks,Nighthawks,"When one of Europe's most lethal terrorists shows up in New York, an elite undercover cop is assigned to take him down by any means necessary.",1981-03-17,/2QgpCgOmlgvOPMMC0OrgCv5EKIf.jpg,/sbCQ5uuQ9Y4fkWR8NR3x41rvFvF.jpg,6.381,479,2.2983,MOVIE,en,"Sylvester Stallone, Billy Dee Williams, Rutger Hauer, Lindsay Wagner, Persis Khambatta",Bruce Malmuth
11878,11878,Yojimbo,用心棒,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.",1961-04-25,/tN7kYPjRhDolpui9sc9Eq9n5b2O.jpg,/5BBwSVytssbFuSPZE4DtJVhROjN.jpg,8.08,1665,4.9223,MOVIE,ja,"Toshirō Mifune, Tatsuya Nakadai, Yōko Tsukasa, Isuzu Yamada, Daisuke Katō",Akira Kurosawa
11510,11510,Repossessed,Repossessed,"It's been some time since Father Jebedaiah Mayii exorcised the Devil from little Nancy Aglet, who is now grown up with a husband and two children of her own. But the prince of darkness wants to go a second round and has returned to repossess her! With Father Mayii unwilling to help, Father Luke Brophy tries his best to help Nancy, even when TV's Ernest Weller plans to air the exorcism live on TV.",1990-09-14,/jDTP5KgWwvuKfOyJ2PJfTqVYnxJ.jpg,/nu1fbF7KX03x87f5LBj16uQUNaN.jpg,5.218,371,1.1792,MOVIE,en,"Linda Blair, Ned Beatty, Leslie Nielsen, Anthony Starke, Thom Sharp",Bob Logan
11234,11234,The Omega Man,The Omega Man,"Due to an experimental vaccine, Dr. Robert Neville is the only human survivor of an apocalyptic war waged with biological weapons. Besides him, only a few hundred deformed, nocturnal people remain; sensitive to light, and homicidally psychotic.",1971-08-01,/qlt65C43HeoDm5K5gYBtT20OeA1.jpg,/zE7DPxbY0u6vRLftpoYAG4QYXzY.jpg,6.155,604,4.6012,MOVIE,en,"Charlton Heston, Anthony Zerbe, Rosalind Cash, Paul Koslo, Eric Laneuville",Boris Sagal
957,957,Spaceballs,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",1987-06-24,/kNbaxEsnCyWBTfANVPHayujBsxp.jpg,/5j77rB8NRa7lXuu1Sgmm6wfgrzZ.jpg,6.865,3343,8.0393,MOVIE,en,"Mel Brooks, John Candy, Rick Moranis, Bill Pullman, Daphne Zuniga",Mel Brooks
11886,11886,Robin Hood,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",1973-11-08,/x9AvkYek0bGdxQSZ8W3lAjGrREm.jpg,/oegA1YBl1PszRbB0qj4UpVSr9Jt.jpg,7.304,4618,4.548,MOVIE,en,"Brian Bedford, Phil Harris, Andy Devine, Monica Evans, Peter Ustinov",Wolfgang Reitherman
37853,37853,Mister Roberts,Mister Roberts,Mr. Roberts is a Navy officer who's yearning for battle but is stuck in the backwaters of World War II on a non-commissioned ship run by the bullying Captain Morton.,1955-07-10,/5B8Gc1N2S3CDWHBzm0VxaMPTyzJ.jpg,/tWzWYnlvrUFwcEeRNKbsXPpjiRS.jpg,7.073,172,1.6329,MOVIE,en,"Henry Fonda, James Cagney, William Powell, Jack Lemmon, Betsy Palmer","John Ford, Mervyn LeRoy"
62204,62204,Quest for Fire,La Guerre du feu,"In the prehistoric world, a Cro-Magnon tribe depends on an ever-burning source of fire, which eventually extinguishes. Lacking the knowledge to start a new fire, the tribe sends three warriors on a quest for more. With the tribe's future at stake, the warriors make their way across a treacherous landscape full of hostile tribes and monstrous beasts. On their journey, they encounter Ika, a woman who has the knowledge they seek.",1981-12-16,/tyzW1M00xfHKNtmTlT6wJ3F4pNr.jpg,/5l3Xb2WQR0nXiVhbj5rAv0z4xsZ.jpg,7.0,570,2.5599,MOVIE,fr,"Everett McGill, Ron Perlman, Nicholas Kadi, Rae Dawn Chong, Gary Schwartz",Jean-Jacques Annaud
11040,11040,Little Big Man,Little Big Man,"Jack Crabb, looking back from extreme old age, tells of his life being raised by Indians and fighting with General Custer.",1970-12-23,/pLvUVqadEI9cPrRlTru6ee71EWU.jpg,/uuich47VwLn44B0gHmhgLt6hTcM.jpg,7.4,707,2.2486,MOVIE,en,"Dustin Hoffman, Faye Dunaway, Chief Dan George, Martin Balsam, Richard Mulligan",Arthur Penn
21849,21849,A Face in the Crowd,A Face in the Crowd,The rise of a raucous hayseed named Lonesome Rhodes from itinerant Ozark guitar picker to local media rabble-rouser to TV superstar and political king-maker. Marcia Jeffries is the innocent Sarah Lawrence girl who discovers the great man in a back-country jail and is the first to fall under his spell.,1957-05-29,/2dkl9CDynHbIHDkIiPzKPFqnwFy.jpg,/kTFXaktj0cRqshYzWvlhCQ1yAGy.jpg,7.6,269,2.1401,MOVIE,en,"Andy Griffith, Patricia Neal, Anthony Franciosa, Walter Matthau, Lee Remick",Elia Kazan
1621,1621,Trading Places,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,1983-06-07,/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg,/9SRfeSuAu0PiuiPsfumR6p4vJpQ.jpg,7.23,3610,7.9977,MOVIE,en,"Dan Aykroyd, Eddie Murphy, Ralph Bellamy, Don Ameche, Denholm Elliott",John Landis
14035,14035,Meatballs,Meatballs,"Tripper is the head counselor at a budget summer camp called Camp Northstar. In truth, he's young at heart and only marginally more mature than the campers themselves. Tripper befriends Rudy, a loner camper who has trouble fitting in. As Tripper inspires his young charges to defeat rival Camp Mohawk in the annual Olympiad competition, Rudy plays matchmaker between Tripper and Roxanne, a female counselor at Northstar.",1979-06-28,/9YA2erSNcca9NWd0xePC9ArFWnx.jpg,/Kymp7nZRopWpwf3AosHYRmaoep.jpg,5.841,348,1.6805,MOVIE,en,"Bill Murray, Harvey Atkin, Russ Banham, Kristine DeBell, Matt Craven",Ivan Reitman
40771,40771,Meatballs: Part II,Meatballs: Part II,"Camp Sasquatch will be bought out and closed unless owner Coach Giddy wins the boxing competition scheduled for the end of the summer. Tough city punk Flash, who's performing his community service time at the camp, is the coach's best hope. Flash reluctantly offers to help and so must use his raw sparring talents to get a motley group of adolescent misfits into fighting shape, while also trying to win the heart of pretty Cheryl.",1984-07-27,/uMhPQ6Nzt6TwqMvaBwRJz2b4t1a.jpg,/4mQPfonwiyL4YiV1CrTiteW0KDq.jpg,3.9,63,1.4178,MOVIE,en,"Richard Mulligan, Hamilton Camp, John Mengatti, Kim Richards, Archie Hahn",Ken Wiederhorn
40772,40772,Meatballs III: Summer Job,Meatballs III: Summer Job,The ghost of a dead porn star comes to Earth to help a nerd with his sex life.,1986-10-27,/2N9rjuNg5vgQhKGrQJQLEDX7s70.jpg,/nndW8zKYDlR7qg0fRaWRxYEYJHg.jpg,4.1,44,0.9454,MOVIE,en,"Sally Kellerman, Patrick Dempsey, Al Waxman, Isabelle Mejias, Shannon Tweed",George Mendeluk
